Unique ID, Nationality, DOB, Marital Status, Number of Children, Work Reason, Characteristics, Work Skill, Reason for Leaving ,Current Job, Previous Jobs, Start Date, Current Job Start Date, End Date
8779,German,24/4/1979,Married,7,DEBT,['Low IQ'; 'Tattoo back'],['Mathematics'],Voluntarily,Construction,['Boulder_Reducer'; 'Office_Worker'; 'Boulder_Reducer'],3/21/2016,2/4/2018,NA
1618,German,2/2/1969,Other,0,CULTURE,['Dark skin'; 'Long legs'],['Construction'; 'Construction'],NA,NA,['Farmer'],4/2/2012,NA,11/22/2018
3876,Russian,4/3/1965,Other,5,BEHAVIOR,['No teeth'; 'Tattoo back'],['Shoe-making'; 'Strong'],NA,NA,['Farmer'; 'Office_Worker'; 'Food_TesterCivilian_Guard'],6/15/2012,NA,7/15/2017
1359,English,6/6/1987,Married,0,DEBT,['Scar on face'],['Mechanical'; 'Strong'],Time,Construction,NA,8/15/2012,8/15/2012,NA
5575,Russian,27/12/1984,Other,6,CULTURE,['Dark skin'; 'Tattoo back'],['Typing'; 'Typing'],Time,Food_TesterCivilian_Guard,['Boulder_Reducer'; 'Boulder_Reducer'],12/11/2014,2/8/2019,NA
6263,Italian,26/1/1969,Single,5,CULTURE,['Dark skin'],['Construction'],NA,NA,['Computer_Repair'; 'Ditch_Digger'],11/15/2010,NA,10/11/2019
3995,Israeli,28/6/1975,Single,0,CULTURE,['Dark skin'; 'Scar on face'],['Electrical'; 'Electrical'],NA,NA,['Office_Worker'; 'Construction'; 'Office_Worker'],11/19/2012,NA,12/9/2017
5714,German,21/9/1995,Single,3,CULTURE,['Scar arm'; 'Tattoo back'],['Electrical'],Exhaustion,Office_Worker,['Construction'; 'Farmer'; 'Computer_Repair'; 'Ditch_Digger'; 'Office_Worker'],2/7/2014,8/18/2017,NA
4121,English,3/11/1965,Other,1,CULTURE,['Scar arm'],['Mechanical'],NA,NA,['Computer_Repair'; 'Shoe_Tester'; 'Food_TesterCivilian_Guard'],7/15/2010,NA,1/9/2019
2691,Israeli,11/5/1975,Other,6,PARENTS,['One arm'; 'Dark skin'],['Computer'],Exhaustion,Food_TesterCivilian_Guard,['Computer_Repair'],10/13/2010,2/9/2018,NA
9619,American,8/2/1987,Married,5,BEHAVIOR,['Scar arm'; 'Dark skin'],['Mechanical'; 'Strong'],NA,NA,['Farmer'],1/23/2012,NA,4/15/2018
1211,English,20/4/1984,Married,5,DEBT,['Scar on face'],['Electrical'; 'Electrical'],NA,NA,['Food_TesterCivilian_Guard'; 'Boulder_Reducer'; 'Boulder_Reducer'],8/20/2016,NA,5/10/2019
2477,Italian,26/5/1969,Other,5,PARENTS,['Tattoo forearm'; 'Low IQ'],['Computer'; 'Electrical'],Voluntarily,Ditch_Digger,['Food_TesterCivilian_Guard'; 'Computer_Repair'; 'Office_Worker'; 'Shoe_Tester'],7/13/2014,12/17/2017,NA
733,English,12/10/1995,Single,3,DEBT,['Long legs'],['Strong'],Voluntarily,Construction,['Shoe_Tester'; 'Food_TesterCivilian_Guard'; 'Computer_Repair'; 'Construction'; 'Construction'; 'Food_TesterCivilian_Guard'],7/20/2016,3/9/2019,NA
2440,German,14/9/1985,Married,3,BEHAVIOR,['Tattoo back'; 'Crafty'],['Strong'; 'Typing'],Time,Shoe_Tester,['Computer_Repair'; 'Construction'; 'Construction'],6/27/2010,4/8/2019,NA
2938,American,6/3/1969,Other,6,BEHAVIOR,['Tattoo forearm'],['Mathematics'; 'Typing'],Exhaustion,Construction,NA,3/6/2014,3/6/2014,NA
4072,English,6/12/1995,Other,4,DEBT,['Dark skin'],['Construction'],NA,NA,['Ditch_Digger'],12/27/2010,NA,2/7/2018
8363,English,3/5/1987,Other,2,BEHAVIOR,['Crafty'],['Construction'; 'Typing'],Voluntarily,Ditch_Digger,NA,8/24/2012,8/24/2012,NA
9574,Ghanaian,8/3/1987,Single,2,CULTURE,['One arm'; 'Low IQ'],['Shoe-making'; 'Construction'],NA,NA,['Farmer'; 'Ditch_Digger'; 'Computer_Repair'],4/19/2012,NA,10/4/2017
8749,English,21/2/1975,Other,0,BEHAVIOR,['Tattoo back'],['Shoe-making'],Voluntarily,Construction,['Office_Worker'; 'Computer_Repair'; 'Boulder_Reducer'; 'Food_TesterCivilian_Guard'; 'Boulder_Reducer'; 'Construction'],10/5/2014,6/3/2017,NA
2687,Russian,2/11/1985,Other,2,PARENTS,['Crafty'; 'Dark skin'],['Shoe-making'],NA,NA,['Shoe_Tester'; 'Shoe_Tester'; 'Office_Worker'],12/6/2014,NA,3/5/2018
3761,Israeli,7/2/1984,Single,6,DEBT,['Long legs'; 'One arm'],['Electrical'; 'Shoe-making'],NA,NA,['Computer_Repair'; 'Office_Worker'],11/18/2016,NA,8/26/2017
6206,Ghanaian,6/12/1979,Married,0,DEBT,['Long legs'; 'Dark skin'],['Construction'; 'Mechanical'],Time,Boulder_Reducer,['Food_TesterCivilian_Guard'],6/7/2010,12/6/2018,NA
380,American,27/9/1969,Married,0,CULTURE,['Low IQ'; 'Scar arm'],['Typing'; 'Mechanical'],Time,Computer_Repair,NA,3/27/2016,3/27/2016,NA
7319,Ghanaian,25/11/1975,Other,4,BEHAVIOR,['One arm'],['Mechanical'],Exhaustion,Construction,['Ditch_Digger'],11/6/2016,12/13/2017,NA
9643,Israeli,19/4/1979,Married,6,BEHAVIOR,['Long legs'],['Shoe-making'],Time,Ditch_Digger,['Ditch_Digger'; 'Computer_Repair'; 'Construction'; 'Computer_Repair'; 'Office_Worker'],6/16/2010,8/15/2019,NA
7327,Israeli,22/3/1965,Other,2,DEBT,['Low IQ'; 'Crafty'],['Shoe-making'],Time,Construction,['Computer_Repair'; 'Computer_Repair'; 'Farmer'; 'Ditch_Digger'; 'Ditch_Digger'],4/20/2010,9/4/2019,NA
7243,English,9/10/1979,Married,5,BEHAVIOR,['Long legs'],['Strong'; 'Strong'],Time,Office_Worker,['Food_TesterCivilian_Guard'; 'Boulder_Reducer'; 'Boulder_Reducer'; 'Office_Worker'],10/9/2014,5/25/2017,NA
8371,Israeli,15/11/1979,Married,2,DEBT,['Scar on face'; 'Long legs'],['Strong'],NA,NA,['Office_Worker'; 'Farmer'; 'Food_TesterCivilian_Guard'],6/10/2012,NA,4/18/2019
9528,Russian,13/6/1969,Single,7,DEBT,['Dark skin'],['Shoe-making'; 'Strong'],Voluntarily,Computer_Repair,['Food_TesterCivilian_Guard'; 'Office_Worker'],11/18/2016,3/17/2018,NA
2682,Russian,16/1/1975,Other,2,PARENTS,['One arm'],['Strong'],Exhaustion,Computer_Repair,NA,2/19/2012,2/19/2012,NA
4033,English,10/6/1965,Single,3,DEBT,['Scar arm'],['Strong'; 'Shoe-making'],Voluntarily,Computer_Repair,NA,10/12/2014,10/12/2014,NA
9339,Italian,12/10/1995,Married,7,PARENTS,['Tattoo forearm'],['Strong'],Exhaustion,Ditch_Digger,['Farmer'; 'Shoe_Tester'; 'Boulder_Reducer'; 'Office_Worker'; 'Food_TesterCivilian_Guard'],6/1/2010,12/1/2019,NA
6400,German,12/4/1987,Married,6,CULTURE,['One arm'; 'No teeth'],['Mechanical'; 'Mechanical'],Time,Construction,['Computer_Repair'],2/12/2012,9/7/2019,NA
9246,English,20/4/1969,Married,0,PARENTS,['Tattoo back'; 'Tattoo forearm'],['Mechanical'; 'Typing'],NA,NA,['Ditch_Digger'],9/22/2010,NA,2/18/2017
2284,Italian,9/10/1965,Other,6,BEHAVIOR,['Tattoo back'],['Mechanical'; 'Electrical'],Time,Office_Worker,['Computer_Repair'; 'Construction'; 'Shoe_Tester'; 'Computer_Repair'; 'Shoe_Tester'],11/3/2012,10/4/2017,NA
8839,Ghanaian,1/10/1969,Single,1,BEHAVIOR,['Scar on face'],['Shoe-making'],NA,NA,['Food_TesterCivilian_Guard'; 'Farmer'],8/14/2012,NA,4/7/2017
3379,German,8/4/1995,Married,0,CULTURE,['Dark skin'],['Mechanical'],Voluntarily,Computer_Repair,['Shoe_Tester'; 'Shoe_Tester'; 'Construction'; 'Shoe_Tester'; 'Office_Worker'],2/18/2016,1/21/2017,NA
1285,Israeli,15/7/1985,Single,1,BEHAVIOR,['Scar arm'; 'Dark skin'],['Construction'; 'Shoe-making'],Exhaustion,Construction,['Farmer'; 'Construction'; 'Boulder_Reducer'; 'Food_TesterCivilian_Guard'; 'Computer_Repair'],5/18/2016,11/14/2017,NA
2855,Russian,18/10/1987,Married,0,PARENTS,['Dark skin'],['Typing'],Voluntarily,Office_Worker,NA,1/3/2010,1/3/2010,NA
1861,English,1/6/1979,Single,0,BEHAVIOR,['One arm'],['Typing'; 'Construction'],NA,NA,['Construction'; 'Construction'; 'Shoe_Tester'],4/18/2012,NA,12/12/2018
7995,German,19/2/1969,Other,1,BEHAVIOR,['Scar arm'; 'Tattoo forearm'],['Typing'; 'Computer'],Time,Ditch_Digger,['Office_Worker'; 'Ditch_Digger'; 'Shoe_Tester'; 'Computer_Repair'],1/3/2016,4/13/2017,NA
3097,German,1/5/1979,Married,1,CULTURE,['Crafty'; 'Tattoo back'],['Shoe-making'],NA,NA,['Boulder_Reducer'],6/16/2016,NA,6/21/2017
300,Israeli,9/1/1984,Married,4,BEHAVIOR,['Tattoo forearm'; 'Tattoo forearm'],['Computer'],NA,NA,['Food_TesterCivilian_Guard'; 'Boulder_Reducer'],4/11/2010,NA,12/8/2017
4618,American,2/12/1979,Other,5,DEBT,['Low IQ'; 'One arm'],['Mechanical'; 'Electrical'],NA,NA,['Farmer'; 'Office_Worker'; 'Boulder_Reducer'],9/10/2016,NA,2/24/2018
923,Israeli,28/2/1979,Other,5,PARENTS,['Tattoo forearm'; 'Scar on face'],['Mechanical'; 'Mathematics'],Time,Construction,['Food_TesterCivilian_Guard'; 'Office_Worker'; 'Food_TesterCivilian_Guard'; 'Office_Worker'; 'Shoe_Tester'],3/5/2010,3/12/2019,NA
3237,Italian,6/11/1987,Single,2,PARENTS,['Low IQ'; 'No teeth'],['Construction'; 'Computer'],NA,NA,['Farmer'; 'Shoe_Tester'; 'Ditch_Digger'],3/26/2016,NA,6/19/2017
1797,American,15/5/1975,Married,4,DEBT,['Dark skin'],['Mathematics'],Time,Food_TesterCivilian_Guard,['Shoe_Tester'; 'Ditch_Digger'; 'Construction'; 'Shoe_Tester'; 'Construction'; 'Office_Worker'],9/10/2010,6/14/2018,NA
3029,Russian,13/12/1965,Other,5,PARENTS,['Tattoo back'; 'Tattoo back'],['Mathematics'; 'Typing'],Voluntarily,Farmer,['Office_Worker'; 'Ditch_Digger'; 'Office_Worker'; 'Computer_Repair'; 'Construction'],7/17/2010,9/13/2018,NA
1592,Russian,15/3/1965,Single,5,PARENTS,['No teeth'; 'Scar on face'],['Construction'; 'Typing'],Exhaustion,Farmer,NA,10/22/2012,10/22/2012,NA
3506,American,9/8/1965,Married,2,CULTURE,['Tattoo forearm'],['Typing'],Exhaustion,Ditch_Digger,['Shoe_Tester'; 'Farmer'; 'Shoe_Tester'; 'Shoe_Tester'; 'Construction'; 'Computer_Repair'],11/19/2016,3/28/2018,NA
8573,American,1/8/1965,Married,7,DEBT,['Tattoo forearm'],['Computer'],Voluntarily,Boulder_Reducer,['Food_TesterCivilian_Guard'; 'Construction'; 'Ditch_Digger'; 'Farmer'; 'Food_TesterCivilian_Guard'],1/11/2016,7/7/2019,NA
9006,Ghanaian,22/12/1979,Married,6,DEBT,['Dark skin'; 'One arm'],['Mechanical'],Voluntarily,Boulder_Reducer,['Food_TesterCivilian_Guard'; 'Boulder_Reducer'; 'Farmer'; 'Construction'],6/5/2010,7/16/2017,NA
5503,Italian,5/6/1965,Other,0,BEHAVIOR,['Dark skin'; 'No teeth'],['Shoe-making'; 'Electrical'],Exhaustion,Construction,['Food_TesterCivilian_Guard'; 'Ditch_Digger'; 'Food_TesterCivilian_Guard'; 'Farmer'; 'Office_Worker'],5/11/2014,2/10/2017,NA
3899,American,5/5/1979,Married,5,BEHAVIOR,['Tattoo back'],['Electrical'],Exhaustion,Boulder_Reducer,['Construction'; 'Ditch_Digger'; 'Farmer'; 'Food_TesterCivilian_Guard'],8/27/2012,9/10/2018,NA
9178,American,22/10/1969,Married,5,PARENTS,['No teeth'],['Electrical'; 'Mathematics'],Voluntarily,Ditch_Digger,['Food_TesterCivilian_Guard'; 'Computer_Repair'],4/2/2014,11/25/2019,NA
7856,American,24/5/1969,Single,0,CULTURE,['Low IQ'; 'Crafty'],['Mechanical'; 'Strong'],NA,NA,['Construction'; 'Food_TesterCivilian_Guard'],7/14/2010,NA,7/18/2019
4304,Italian,20/10/1969,Married,4,PARENTS,['Scar on face'; 'Scar arm'],['Strong'],Voluntarily,Boulder_Reducer,['Farmer'; 'Computer_Repair'; 'Computer_Repair'; 'Boulder_Reducer'],5/1/2014,7/3/2017,NA
9202,American,15/9/1984,Married,7,CULTURE,['Scar arm'],['Computer'],Voluntarily,Farmer,['Boulder_Reducer'; 'Farmer'; 'Ditch_Digger'; 'Computer_Repair'],6/13/2014,11/7/2018,NA
3502,German,20/7/1985,Married,4,PARENTS,['Long legs'; 'Scar on face'],['Computer'],Voluntarily,Boulder_Reducer,NA,9/3/2010,9/3/2010,NA
6057,Israeli,13/10/1965,Single,2,PARENTS,['Long legs'],['Construction'],Exhaustion,Food_TesterCivilian_Guard,['Food_TesterCivilian_Guard'; 'Shoe_Tester'],1/12/2016,9/20/2017,NA
7450,Russian,2/10/1995,Married,0,CULTURE,['One arm'; 'Tattoo back'],['Construction'],Voluntarily,Office_Worker,NA,12/27/2014,12/27/2014,NA
1607,Italian,7/6/1987,Other,4,PARENTS,['Tattoo back'],['Electrical'],Voluntarily,Food_TesterCivilian_Guard,['Computer_Repair'; 'Food_TesterCivilian_Guard'; 'Office_Worker'; 'Computer_Repair'; 'Ditch_Digger'; 'Farmer'],3/17/2010,8/2/2017,NA
6365,German,1/6/1975,Married,5,BEHAVIOR,['Scar on face'],['Shoe-making'; 'Construction'],NA,NA,['Shoe_Tester'],6/2/2014,NA,5/12/2019
779,Ghanaian,13/12/1985,Other,6,CULTURE,['Crafty'],['Strong'],Time,Food_TesterCivilian_Guard,['Shoe_Tester'; 'Food_TesterCivilian_Guard'; 'Office_Worker'; 'Construction'; 'Farmer'; 'Construction'],1/27/2012,4/14/2019,NA
365,English,16/12/1995,Married,1,BEHAVIOR,['Tattoo back'],['Construction'; 'Electrical'],Time,Shoe_Tester,['Farmer'; 'Food_TesterCivilian_Guard'],9/22/2014,6/27/2017,NA
7212,Italian,6/12/1965,Other,1,BEHAVIOR,['Low IQ'; 'Low IQ'],['Typing'; 'Mathematics'],Time,Food_TesterCivilian_Guard,['Construction'; 'Food_TesterCivilian_Guard'],10/23/2010,7/2/2018,NA
2800,Israeli,26/8/1995,Single,1,PARENTS,['Long legs'; 'Scar on face'],['Shoe-making'; 'Electrical'],Exhaustion,Food_TesterCivilian_Guard,['Farmer'],4/9/2016,5/2/2017,NA
253,American,14/5/1995,Married,7,PARENTS,['Scar on face'],['Construction'; 'Shoe-making'],Time,Food_TesterCivilian_Guard,['Construction'; 'Computer_Repair'; 'Construction'; 'Boulder_Reducer'],3/7/2012,1/6/2018,NA
7513,Ghanaian,18/7/1969,Other,6,DEBT,['Crafty'; 'Long legs'],['Computer'; 'Strong'],Time,Food_TesterCivilian_Guard,['Farmer'; 'Shoe_Tester'],8/8/2010,11/27/2017,NA
7640,English,3/9/1985,Single,5,BEHAVIOR,['One arm'],['Strong'; 'Typing'],NA,NA,['Farmer'],5/27/2014,NA,6/21/2018
5838,Israeli,5/4/1984,Married,7,PARENTS,['Tattoo back'],['Electrical'; 'Mechanical'],NA,NA,['Food_TesterCivilian_Guard'; 'Computer_Repair'; 'Food_TesterCivilian_Guard'],12/14/2012,NA,4/13/2017
6159,English,2/10/1969,Married,4,DEBT,['No teeth'],['Mechanical'; 'Electrical'],Time,Construction,['Boulder_Reducer'; 'Construction'; 'Shoe_Tester'; 'Shoe_Tester'; 'Boulder_Reducer'],3/2/2012,10/9/2019,NA
1478,German,3/3/1987,Married,4,PARENTS,['Dark skin'],['Shoe-making'],Time,Office_Worker,['Ditch_Digger'; 'Ditch_Digger'; 'Boulder_Reducer'; 'Office_Worker'; 'Shoe_Tester'],11/6/2014,6/7/2017,NA
4888,Ghanaian,8/6/1969,Married,3,CULTURE,['Dark skin'],['Computer'; 'Mathematics'],Time,Office_Worker,['Office_Worker'],12/5/2016,9/2/2017,NA
1802,Ghanaian,28/8/1979,Other,0,DEBT,['Tattoo forearm'; 'No teeth'],['Typing'],NA,NA,['Construction'; 'Food_TesterCivilian_Guard'; 'Construction'],12/10/2014,NA,7/11/2019
7759,Russian,3/7/1984,Other,4,PARENTS,['Dark skin'],['Shoe-making'; 'Electrical'],NA,NA,['Shoe_Tester'; 'Shoe_Tester'; 'Farmer'],5/9/2014,NA,4/17/2019
6849,Italian,22/2/1987,Married,6,CULTURE,['Crafty'; 'No teeth'],['Shoe-making'],Time,Shoe_Tester,['Food_TesterCivilian_Guard'; 'Boulder_Reducer'; 'Ditch_Digger'],6/15/2010,12/26/2018,NA
3375,Italian,26/10/1965,Married,5,BEHAVIOR,['No teeth'],['Computer'; 'Mathematics'],Exhaustion,Farmer,['Construction'; 'Boulder_Reducer'; 'Computer_Repair'; 'Construction'; 'Boulder_Reducer'],1/25/2014,9/15/2018,NA
3448,Ghanaian,11/2/1975,Single,3,CULTURE,['Long legs'],['Strong'; 'Construction'],NA,NA,['Construction'],3/1/2014,NA,6/27/2018
9761,Ghanaian,12/12/1965,Other,1,BEHAVIOR,['No teeth'; 'Tattoo forearm'],['Construction'],Exhaustion,Office_Worker,NA,4/19/2010,4/19/2010,NA
4947,Israeli,2/6/1965,Other,6,CULTURE,['No teeth'; 'Crafty'],['Electrical'; 'Computer'],Voluntarily,Ditch_Digger,['Shoe_Tester'; 'Boulder_Reducer'; 'Farmer'; 'Shoe_Tester'],1/13/2010,9/5/2018,NA
3054,Israeli,12/4/1995,Married,0,BEHAVIOR,['Scar on face'; 'Tattoo back'],['Shoe-making'],Exhaustion,Food_TesterCivilian_Guard,NA,5/28/2014,5/28/2014,NA
3366,Ghanaian,17/6/1975,Married,1,CULTURE,['Low IQ'; 'Crafty'],['Computer'; 'Construction'],Exhaustion,Shoe_Tester,['Ditch_Digger'],3/27/2012,3/10/2018,NA
4228,Ghanaian,7/12/1987,Married,6,PARENTS,['Tattoo back'; 'Long legs'],['Computer'; 'Mechanical'],Time,Ditch_Digger,['Boulder_Reducer'; 'Boulder_Reducer'; 'Shoe_Tester'; 'Shoe_Tester'; 'Shoe_Tester'],2/20/2014,3/13/2019,NA
3121,American,4/2/1979,Married,3,DEBT,['Tattoo forearm'],['Typing'],Time,Shoe_Tester,NA,10/26/2016,10/26/2016,NA
1843,Italian,13/8/1987,Other,7,CULTURE,['Crafty'],['Mechanical'],Exhaustion,Ditch_Digger,['Food_TesterCivilian_Guard'; 'Office_Worker'; 'Farmer'; 'Ditch_Digger'; 'Office_Worker'],4/12/2016,11/13/2019,NA
6962,English,26/6/1984,Other,2,BEHAVIOR,['Low IQ'; 'Scar arm'],['Mathematics'; 'Typing'],Exhaustion,Office_Worker,['Farmer'; 'Construction'],5/2/2014,8/18/2017,NA
9874,American,9/12/1969,Married,7,PARENTS,['Low IQ'; 'Crafty'],['Strong'],Time,Shoe_Tester,['Boulder_Reducer'; 'Construction'],1/20/2010,11/10/2017,NA
6435,Russian,21/10/1969,Married,5,DEBT,['Tattoo forearm'; 'Scar arm'],['Electrical'; 'Computer'],NA,NA,['Food_TesterCivilian_Guard'; 'Ditch_Digger'; 'Computer_Repair'],11/9/2014,NA,11/7/2019
2826,Russian,12/4/1987,Other,0,CULTURE,['One arm'],['Electrical'],Exhaustion,Boulder_Reducer,NA,11/9/2012,11/9/2012,NA
3043,Italian,28/5/1969,Single,2,DEBT,['Low IQ'],['Mechanical'],Exhaustion,Boulder_Reducer,['Office_Worker'; 'Farmer'; 'Ditch_Digger'; 'Computer_Repair'; 'Construction'; 'Ditch_Digger'],11/21/2014,11/25/2018,NA
2847,Ghanaian,16/5/1987,Single,6,DEBT,['Dark skin'; 'Low IQ'],['Computer'; 'Shoe-making'],NA,NA,['Food_TesterCivilian_Guard'; 'Office_Worker'],11/20/2014,NA,12/5/2019
6089,Israeli,23/5/1969,Other,4,PARENTS,['One arm'],['Construction'],NA,NA,['Computer_Repair'; 'Construction'; 'Ditch_Digger'],2/23/2016,NA,8/21/2019
319,Italian,7/5/1979,Married,5,DEBT,['No teeth'; 'Low IQ'],['Mechanical'; 'Construction'],Exhaustion,Computer_Repair,['Farmer'; 'Food_TesterCivilian_Guard'; 'Farmer'; 'Construction'; 'Boulder_Reducer'],9/22/2012,6/15/2017,NA
4252,American,27/12/1969,Married,3,DEBT,['No teeth'],['Computer'; 'Construction'],Time,Shoe_Tester,['Office_Worker'],11/8/2012,12/22/2019,NA
5577,Israeli,19/9/1987,Single,0,DEBT,['Crafty'],['Computer'; 'Mechanical'],NA,NA,['Construction'; 'Ditch_Digger'],10/5/2016,NA,10/11/2019
2512,Russian,26/7/1987,Other,2,BEHAVIOR,['Dark skin'],['Construction'],NA,NA,['Construction'; 'Boulder_Reducer'; 'Boulder_Reducer'],10/14/2014,NA,9/16/2017
7443,Ghanaian,15/4/1969,Other,7,CULTURE,['Low IQ'],['Computer'],Time,Office_Worker,['Construction'; 'Office_Worker'; 'Food_TesterCivilian_Guard'; 'Food_TesterCivilian_Guard'; 'Farmer'],9/10/2010,5/18/2019,NA
3040,Russian,25/2/1984,Other,0,PARENTS,['Dark skin'; 'One arm'],['Electrical'],Exhaustion,Construction,['Construction'; 'Office_Worker'],4/25/2010,9/13/2019,NA
8614,Russian,25/9/1979,Married,2,PARENTS,['Long legs'],['Computer'; 'Electrical'],Voluntarily,Food_TesterCivilian_Guard,['Office_Worker'; 'Ditch_Digger'; 'Ditch_Digger'; 'Boulder_Reducer'; 'Boulder_Reducer'],3/12/2010,2/8/2018,NA
5398,Italian,24/1/1995,Married,2,DEBT,['One arm'],['Construction'; 'Mathematics'],Exhaustion,Office_Worker,['Shoe_Tester'; 'Ditch_Digger'; 'Food_TesterCivilian_Guard'; 'Shoe_Tester'; 'Shoe_Tester'; 'Shoe_Tester'],2/25/2016,5/21/2018,NA
2290,Italian,8/10/1985,Married,7,CULTURE,['Tattoo forearm'],['Mathematics'],NA,NA,['Farmer'; 'Construction'],8/4/2010,NA,12/24/2018
4222,English,17/4/1985,Other,3,CULTURE,['One arm'],['Typing'],Time,Computer_Repair,['Food_TesterCivilian_Guard'],4/4/2010,2/20/2019,NA
9902,English,17/8/1975,Other,5,PARENTS,['Scar arm'],['Electrical'; 'Construction'],Voluntarily,Ditch_Digger,NA,2/22/2010,2/22/2010,NA
8300,Italian,16/11/1984,Single,6,PARENTS,['Scar arm'],['Shoe-making'; 'Mechanical'],Time,Food_TesterCivilian_Guard,['Food_TesterCivilian_Guard'; 'Shoe_Tester'; 'Office_Worker'; 'Computer_Repair'; 'Ditch_Digger'],4/14/2012,6/21/2019,NA
5955,American,25/7/1979,Other,3,CULTURE,['Dark skin'; 'Tattoo back'],['Strong'; 'Strong'],Exhaustion,Office_Worker,['Farmer'; 'Food_TesterCivilian_Guard'; 'Farmer'; 'Food_TesterCivilian_Guard'; 'Food_TesterCivilian_Guard'],3/7/2010,9/5/2017,NA
7655,Ghanaian,13/9/1969,Married,4,DEBT,['Scar arm'; 'Scar arm'],['Electrical'; 'Construction'],NA,NA,['Food_TesterCivilian_Guard'],5/2/2014,NA,10/28/2017
8917,Ghanaian,5/9/1995,Single,1,BEHAVIOR,['Tattoo forearm'; 'Scar on face'],['Mathematics'],Time,Office_Worker,['Ditch_Digger'],12/16/2014,11/20/2017,NA
6857,English,2/5/1969,Single,3,DEBT,['One arm'; 'Dark skin'],['Electrical'],Time,Office_Worker,['Computer_Repair'; 'Ditch_Digger'; 'Farmer'; 'Shoe_Tester'],9/25/2014,2/6/2019,NA
2949,English,26/6/1965,Single,3,BEHAVIOR,['One arm'; 'Crafty'],['Mathematics'],NA,NA,['Food_TesterCivilian_Guard'; 'Construction'; 'Office_Worker'],4/28/2010,NA,8/5/2019
9913,Ghanaian,11/6/1965,Other,7,BEHAVIOR,['Dark skin'],['Mathematics'; 'Strong'],Time,Farmer,['Shoe_Tester'; 'Computer_Repair'; 'Food_TesterCivilian_Guard'; 'Office_Worker'; 'Office_Worker'; 'Office_Worker'],4/19/2016,4/23/2017,NA
5473,Ghanaian,20/7/1975,Other,6,BEHAVIOR,['Long legs'],['Computer'; 'Electrical'],Voluntarily,Construction,['Food_TesterCivilian_Guard'; 'Construction'; 'Office_Worker'; 'Office_Worker'; 'Farmer'; 'Computer_Repair'],3/1/2014,12/27/2017,NA
8198,Italian,1/2/1965,Married,5,BEHAVIOR,['One arm'; 'One arm'],['Electrical'],Exhaustion,Food_TesterCivilian_Guard,NA,5/17/2016,5/17/2016,NA
3784,Ghanaian,10/11/1995,Other,2,DEBT,['Dark skin'; 'No teeth'],['Typing'],NA,NA,['Farmer'; 'Construction'],8/22/2010,NA,6/14/2018
589,Israeli,2/1/1984,Married,5,PARENTS,['Long legs'],['Shoe-making'; 'Typing'],NA,NA,['Office_Worker'],2/17/2014,NA,7/19/2018
2435,Russian,21/3/1995,Other,2,PARENTS,['Low IQ'; 'Scar arm'],['Mathematics'],Voluntarily,Construction,NA,1/4/2014,1/4/2014,NA
3838,English,12/2/1987,Other,6,DEBT,['Crafty'; 'One arm'],['Mechanical'; 'Shoe-making'],Time,Computer_Repair,['Shoe_Tester'; 'Ditch_Digger'; 'Computer_Repair'; 'Ditch_Digger'; 'Boulder_Reducer'; 'Shoe_Tester'],11/6/2016,5/9/2019,NA
8798,Israeli,13/8/1984,Single,2,PARENTS,['Low IQ'; 'Dark skin'],['Computer'; 'Mathematics'],Voluntarily,Farmer,['Computer_Repair'; 'Shoe_Tester'; 'Computer_Repair'],1/16/2016,10/7/2017,NA
941,American,6/6/1965,Married,2,PARENTS,['Scar arm'],['Computer'; 'Computer'],Time,Food_TesterCivilian_Guard,['Farmer'; 'Office_Worker'; 'Food_TesterCivilian_Guard'; 'Farmer'],11/12/2010,2/4/2018,NA
3954,Israeli,3/5/1979,Other,1,DEBT,['Scar arm'; 'One arm'],['Typing'],Voluntarily,Computer_Repair,['Boulder_Reducer'; 'Office_Worker'; 'Ditch_Digger'; 'Shoe_Tester'; 'Office_Worker'],2/22/2014,11/16/2017,NA
2972,Russian,4/7/1985,Married,2,PARENTS,['Long legs'; 'Long legs'],['Shoe-making'; 'Shoe-making'],NA,NA,['Shoe_Tester'; 'Boulder_Reducer'],9/23/2016,NA,6/7/2019
7090,Ghanaian,24/6/1969,Single,5,PARENTS,['Long legs'],['Computer'],Voluntarily,Shoe_Tester,['Shoe_Tester'; 'Food_TesterCivilian_Guard'],9/17/2016,10/28/2018,NA
8383,English,16/7/1984,Married,2,DEBT,['Tattoo forearm'; 'Scar on face'],['Mathematics'; 'Mechanical'],Voluntarily,Construction,['Ditch_Digger'],12/10/2010,6/7/2017,NA
7912,German,7/8/1987,Single,6,CULTURE,['No teeth'; 'Scar on face'],['Mathematics'; 'Construction'],NA,NA,['Computer_Repair'; 'Office_Worker'; 'Food_TesterCivilian_Guard'],1/15/2010,NA,11/26/2017
3642,German,21/1/1969,Other,4,PARENTS,['Tattoo forearm'; 'Crafty'],['Typing'],Time,Construction,['Food_TesterCivilian_Guard'; 'Computer_Repair'; 'Construction'; 'Farmer'; 'Food_TesterCivilian_Guard'; 'Boulder_Reducer'],4/24/2012,6/28/2019,NA
1098,Israeli,8/6/1969,Single,2,BEHAVIOR,['Tattoo back'],['Mechanical'],NA,NA,['Food_TesterCivilian_Guard'; 'Shoe_Tester'],5/3/2016,NA,2/4/2017
